name,reviews,review_datetime_utc,Location_Unique,Status,Lat,Long,Translated_Review,Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Amenities_Score,Normalized_Amenities_Score
Park de Oeverlanden,1435,2023-10-02,Nieuwemeer,official,52.3349228,4.8191074,"Great nature reserve where you can enjoy hiking, biking, take the ferry to the Amsterdam Forest, find water recreation, Scottish Highlanders. Nice and relaxing. Most beautiful part of Amsterdam. Easily accessible and It is definitely a must see and experience in the summer months in Amsterdam! Just make sure to bring bug spray when you go there, because the mosquitoes are common in the shade and at sunset.",0.9755,,,,,,,,3.0,18.6,5.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-09-18,Nieuwemeer,official,52.3349228,4.8191074,It was a great rave party in the nature,0.7783,,,,,,,,7.0,18.9,5.9,2.9,16.0,4.0,0.29
Park de Oeverlanden,1435,2023-09-07,Nieuwemeer,official,52.3349228,4.8191074,A nice park to spend some time walking around or simply relaxing and enjoying nature and the wildlife.,0.8555,,,,,,,,3.1,22.8,12.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-09-04,Nieuwemeer,official,52.3349228,4.8191074,Beautiful,0.5994,,,,,,,,2.9,18.5,11.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-08-27,Nieuwemeer,official,52.3349228,4.8191074,"Large nature reserve with hiking and biking trails, several beaches on the Nieuwe Meer, and a ferry at the weekend to the Amsterdamse Bos. There also seem to be Scottish Highlanders but I have never seen them myself. In June there were many caterpillars!",0.0,,,,,,,,4.5,15.2,5.5,2.8,6.3,4.0,0.29
Park de Oeverlanden,1435,2023-08-26,Nieuwemeer,official,52.3349228,4.8191074,"First time in a legal cruising park, wow Amsterdam is wild. The place is more fun on a hot sunny day. Each time I could see at least 10 people hang around, busier when the weather is nice. The park is a maze, be aware of the animal feces on the ground.",0.9259,,,,,,,,4.6,16.5,8.4,3.0,5.7,4.0,0.29
Park de Oeverlanden,1435,2023-08-23,Nieuwemeer,official,52.3349228,4.8191074,Very Nice. In 2016 i went there to picnic ,0.4754,,,,,,,,2.8,18.8,9.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-08-16,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park with great views all around very clean i must admit ... People are really friendly and welcoming with visit again soon from the uk .,0.9624,,,,,,,,3.8,18.7,12.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-08-13,Nieuwemeer,official,52.3349228,4.8191074,Lovely spot on the early morning,0.5859,,,,,,,,5.6,18.8,5.8,0.2,0.1,4.0,0.29
Park de Oeverlanden,1435,2023-08-01,Nieuwemeer,official,52.3349228,4.8191074,"Super nice atmosphere, there are several beaches on the lake, great for cooling off (at one's own risk, of course). People on the grass resting but be careful, there are ticks. I saw two small ticks in different places and nothing, it makes you run away.",0.7391,4.2,46.0,19.0,0.9,,,,7.2,17.5,4.6,1.4,3.8,4.0,0.29
Park de Oeverlanden,1435,2023-07-08,Nieuwemeer,official,52.3349228,4.8191074,I've been coming here for about 40 years.,0.0,,,,,,,,2.9,24.8,13.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-07-07,Nieuwemeer,official,52.3349228,4.8191074,"A great place to relax, swim, drink some beers and do some sketch comedy with your friends.",0.9118,6.0,64.0,18.5,0.2,,,,3.8,21.2,15.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-07-03,Nieuwemeer,official,52.3349228,4.8191074,"Swimming fun small children top.
Cafe location top pity of grumpy manager.",0.5719,,,,,,,,8.6,16.8,7.1,2.0,5.3,4.0,0.29
Park de Oeverlanden,1435,2023-07-01,Nieuwemeer,official,52.3349228,4.8191074,Was very nice weather and effe nice to sunbathe in nature,0.734,,,,,,,,6.7,17.5,0.4,6.2,5.5,4.0,0.29
Park de Oeverlanden,1435,2023-06-26,Nieuwemeer,official,52.3349228,4.8191074,Ok,0.296,,,,,,,,5.9,18.9,13.0,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2023-06-20,Nieuwemeer,official,52.3349228,4.8191074,afterhours ,0.0,,,,,,,,3.9,22.0,5.6,3.6,17.0,4.0,0.29
Park de Oeverlanden,1435,2023-06-19,Nieuwemeer,official,52.3349228,4.8191074,Still one of the few rough parks around town. Too bad the highlanders eat away all the reeds along the banks as well as the young bushes.,-0.34,,,,,,,,5.5,20.2,7.5,0.8,1.6,4.0,0.29
Park de Oeverlanden,1435,2023-06-15,Nieuwemeer,official,52.3349228,4.8191074,"It is definitely a must see and experience during the summer months in Amsterdam! Just make sure to bring bug spray when you go there, because the mosquitoes are rife in the shade and at sunset.

It is definitely a must see and experience in the summer months in Amsterdam! Just be sure to take insect repellent when going there, the mosquitoes are rife in the shadows and at sunset",0.8619,,,,,,,,3.0,20.9,15.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-06-06,Nieuwemeer,official,52.3349228,4.8191074,"Please don’t complain about the cruising part of this park, that’s the only place we got in a wide area in this city for love ",0.6124,,,,,,,,4.8,14.9,14.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-06-05,Nieuwemeer,official,52.3349228,4.8191074,Good garden,0.4404,,,,,,,,4.7,14.3,12.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-05-20,Nieuwemeer,official,52.3349228,4.8191074,One of my favorite places to sunbath,0.4588,,,,,,,,5.5,15.4,11.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-04-27,Nieuwemeer,official,52.3349228,4.8191074,Very beautiful nature park with lot of rabbits and some scottish highlanders.,0.6361,,,,,,,,3.0,8.5,10.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-04-14,Nieuwemeer,official,52.3349228,4.8191074,"Walk, relax, quiet.  Too bad there are no cafes. But the nature is beautiful. You can with a dog.  You can by bicycle.",0.6652,,,,,,,,4.1,9.4,10.4,0.3,0.3,4.0,0.29
Park de Oeverlanden,1435,2023-04-13,Nieuwemeer,official,52.3349228,4.8191074,Love this park. Especially running,0.6369,,,,,,,,7.6,8.2,6.3,1.2,1.7,4.0,0.29
Park de Oeverlanden,1435,2023-04-09,Nieuwemeer,official,52.3349228,4.8191074,There is a toilet but this is from a coffee shop.  I the park zel no toilet.,-0.4215,,,,,,,,3.3,10.7,4.3,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-04-09,Nieuwemeer,official,52.3349228,4.8191074,A beautiful hiking area just outside of Amsterdam. There are beautiful biking and hiking trails overlooking the lake. Do watch out for the large grazers that maintain the area.,0.8316,,,,,,,,3.3,10.7,4.3,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-03-03,Nieuwemeer,official,52.3349228,4.8191074,Wonderful natural area.,0.7351,20.0,189.0,5.1,0.3,,,,3.3,5.1,3.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-02-28,Nieuwemeer,official,52.3349228,4.8191074,جمييييله وواسعه ويوجد كوفي ولكن كان مغلق,0.0,,,,,,,,2.5,3.1,5.3,2.6,1.6,4.0,0.29
Park de Oeverlanden,1435,2023-02-07,Nieuwemeer,official,52.3349228,4.8191074,You can walk well in nature relaxing pity no public toilet or water that ken pakken in Brazil you have that.in many.places better arranged,0.5859,,,,,,,,1.8,1.0,8.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-02-06,Nieuwemeer,official,52.3349228,4.8191074,Beautiful place!,0.636,,,,,,,,1.7,4.1,4.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2023-01-31,Nieuwemeer,official,52.3349228,4.8191074,Nice place,0.4215,,,,,,,,8.1,6.8,2.8,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2023-01-02,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park. When the weather is fine stay,0.6908,7.2,62.0,9.2,0.9,,,,5.0,8.0,0.2,4.1,3.4,4.0,0.29
Park de Oeverlanden,1435,2022-12-29,Nieuwemeer,official,52.3349228,4.8191074,Park Oeverlanden is a very fine park a piece of untouched nature on the edge of the city. A gift to the residents of adjacent neighborhoods....,0.6115,,,,,,,,9.4,9.2,1.9,1.7,2.0,4.0,0.29
Park de Oeverlanden,1435,2022-11-25,Nieuwemeer,official,52.3349228,4.8191074,Beautiful area. Lots of off-leash areas for the dog.,0.5994,,,,,,,,4.7,8.4,5.6,2.0,3.4,4.0,0.29
Park de Oeverlanden,1435,2022-11-16,Nieuwemeer,official,52.3349228,4.8191074,"Rugged nature reserve with cattle. When it has rained a lot, the unpaved trails are mud puddles. Please note that part of the area is a cruising zone.",0.3182,,,,,,,,5.5,10.3,6.0,3.8,4.8,4.0,0.29
Park de Oeverlanden,1435,2022-11-10,Nieuwemeer,official,52.3349228,4.8191074,Lovely outdoor walking area doing the water.,0.5859,,,,,,,,6.5,12.0,2.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-10-26,Nieuwemeer,official,52.3349228,4.8191074,Quiet area. You can walk and there is a beach. The snack bar and restaurant are open on a limited basis. Also option for meetings.,-0.2263,,,,,,,,5.0,15.1,5.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-10-12,Nieuwemeer,official,52.3349228,4.8191074,"Great nature reserve where you can enjoy hiking, biking, take the ferry to the Amsterdam Forest, find water recreation, Scottish Highlanders. Nice and relaxing. Most beautiful part of Amsterdam. Good accessibility.",0.9657,,,,,,,,2.5,10.3,6.4,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-10-03,Nieuwemeer,official,52.3349228,4.8191074,Space!,0.0,3.8,36.0,13.2,1.0,,,,2.1,12.7,2.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-10-01,Nieuwemeer,official,52.3349228,4.8191074,"Beautiful park with a large lake next door. There were some great cycle paths.

As you can see, when the weather is good, it's a great place to visit on a day out.

There's also a couple nice places where you can stop and take a break, sit down and have a picnic if you'd like.

I'd highly recommend to anyone who likes the outdoors. As an individual, couple, or even a family, it's a lovely place to visit - and even has some nice wildlife too!",0.9843,,,,,,,,6.9,14.5,6.9,2.5,7.0,4.0,0.29
Park de Oeverlanden,1435,2022-09-18,Nieuwemeer,official,52.3349228,4.8191074,"Nice and quiet place to read or enjoy a picnic and it's almost in the city, a true hidden gem ",0.8316,,,,,,,,4.4,12.2,0.0,8.4,18.0,4.0,0.29
Park de Oeverlanden,1435,2022-09-17,Nieuwemeer,official,52.3349228,4.8191074,Remains beautiful,0.5994,,,,,,,,5.9,12.6,8.4,6.5,19.5,4.0,0.29
Park de Oeverlanden,1435,2022-09-12,Nieuwemeer,official,52.3349228,4.8191074,Meet,0.0,,,,,,,,3.0,18.8,9.0,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-09-12,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park!,0.636,,,,,,,,3.0,18.8,9.0,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-09-11,Nieuwemeer,official,52.3349228,4.8191074,"It's a nice place to stroll, relax, chat. We love it.",0.872,,,,,,,,1.3,17.2,9.3,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-09-11,Nieuwemeer,official,52.3349228,4.8191074,"Of course, with nice weather this is a wonderful bike ride along the new lake with the very big downside that the ferry only Sails on Sundays.",0.6395,,,,,,,,1.3,17.2,9.3,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-09-10,Nieuwemeer,official,52.3349228,4.8191074,When I am there I meet only nice people there,0.4215,,,,,,,,3.2,17.4,7.7,1.9,6.3,4.0,0.29
Park de Oeverlanden,1435,2022-09-08,Nieuwemeer,official,52.3349228,4.8191074,Adore. Beautiful spot to visit all year round.,0.8176,,,,,,,,4.2,18.0,6.4,3.2,5.7,4.0,0.29
Park de Oeverlanden,1435,2022-09-02,Nieuwemeer,official,52.3349228,4.8191074,Pleasant enough for a bike ride and the water clean and not too cold .bring a picnic,0.7184,4.9,52.0,18.7,0.3,,,,4.4,19.7,10.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-09-01,Nieuwemeer,official,52.3349228,4.8191074,Great park. So peaceful. Very convenient parking. Good for swimming workouts.,0.8947,5.3,56.0,18.2,1.0,,,,5.0,19.0,12.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-25,Nieuwemeer,official,52.3349228,4.8191074,Nice place,0.4215,,,,,,,,4.2,23.9,9.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-25,Nieuwemeer,official,52.3349228,4.8191074,Nice view quiet and away from the road's chaos. Free parking is possibile nearby. There is a skate park and kids' playground as well.,0.5423,,,,,,,,4.2,23.9,9.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-22,Nieuwemeer,official,52.3349228,4.8191074,Cool place with a small beach ,0.3182,,,,,,,,2.5,20.4,8.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-22,Nieuwemeer,official,52.3349228,4.8191074,"Clean, quiet park surrounded by nature. Animals free to roam among people (cows and bulls), uniquely beautiful lake, and bike path really well done.",0.9061,,,,,,,,2.5,20.4,8.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-20,Nieuwemeer,official,52.3349228,4.8191074,"I love this place, there is so much nature, we slept there in the park :)",0.802,,,,,,,,3.4,19.0,11.1,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-08-18,Nieuwemeer,official,52.3349228,4.8191074,Beautiful park on the lake bank. Lovely beaches to bath and rest. Nice walk and cycling path in the forest,0.8885,,,,,,,,2.1,19.8,5.5,0.7,0.5,4.0,0.29
Park de Oeverlanden,1435,2022-08-15,Nieuwemeer,official,52.3349228,4.8191074,"It is a good place for swimming with children. There are several sandy beaches with shallow depths and the opportunity to build Easter eggs by the water. If you walk along the park's trails, you can see a lot of rabbits, and if you're lucky, you can come across a family of red buffaloes. There is a cafe, but it is often closed. Take food and drinks with you. The toilets are bio, smelly, which is a big minus.",0.5789,,,,,,,,2.8,22.2,4.2,0.8,1.3,4.0,0.29
Park de Oeverlanden,1435,2022-08-14,Nieuwemeer,official,52.3349228,4.8191074,Oasis of peace,0.5423,,,,,,,,3.1,24.9,10.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-13,Nieuwemeer,official,52.3349228,4.8191074,Nice nice swimming spot especially early when it is quiet.,0.6808,,,,,,,,2.3,24.3,13.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-12,Nieuwemeer,official,52.3349228,4.8191074,It's a greate place to enjoy with friends n lovers ,0.8658,,,,,,,,3.9,24.7,13.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-09,Nieuwemeer,official,52.3349228,4.8191074,swimming!,0.0,,,,,,,,4.0,19.7,13.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-09,Nieuwemeer,official,52.3349228,4.8191074,பரவாயில்லை,0.0,,,,,,,,4.0,19.7,13.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-06,Nieuwemeer,official,52.3349228,4.8191074,פארק עירוני,0.0,,,,,,,,2.5,16.3,13.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-08-05,Nieuwemeer,official,52.3349228,4.8191074,Good recreation.,0.4404,,,,,,,,4.1,17.0,8.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-07-27,Nieuwemeer,official,52.3349228,4.8191074,Unknown,0.0,,,,,,,,3.2,16.3,6.9,0.4,0.2,4.0,0.29
Park de Oeverlanden,1435,2022-07-23,Nieuwemeer,official,52.3349228,4.8191074,"Nice, natural area. Many parts are like this in the picture",0.7783,,,,,,,,1.8,18.9,13.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-07-22,Nieuwemeer,official,52.3349228,4.8191074,"Lovely, quiet place",0.5859,,,,,,,,2.3,16.9,2.7,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-07-21,Nieuwemeer,official,52.3349228,4.8191074,"Everything available: beach, forest, large animals, New Lake , children's playgrounds, swimming water",0.0,,,,,,,,4.4,17.7,0.1,8.3,11.7,4.0,0.29
Park de Oeverlanden,1435,2022-07-20,Nieuwemeer,official,52.3349228,4.8191074,Full of loud drunk people blasting music,-0.34,,,,,,,,5.1,23.3,9.2,0.3,0.1,4.0,0.29
Park de Oeverlanden,1435,2022-07-19,Nieuwemeer,official,52.3349228,4.8191074,Good for swimming and relaxing,0.7269,,,,,,,,3.5,28.5,13.7,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-07-18,Nieuwemeer,official,52.3349228,4.8191074,Very cozy,0.0,,,,,,,,2.2,23.9,12.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-07-08,Nieuwemeer,official,52.3349228,4.8191074,Beautiful surroundings nice for hiking.,0.7717,2.5,27.0,18.6,1.0,,,,3.7,17.4,11.6,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-07-07,Nieuwemeer,official,52.3349228,4.8191074,Could use some cleaning. Beachareas are full with used bbq-coal and other Trash. Nice place else.,0.4215,,,,,,,,7.0,16.1,3.5,0.3,0.2,4.0,0.29
Park de Oeverlanden,1435,2022-07-01,Nieuwemeer,official,52.3349228,4.8191074,Great place for a nice walk,0.7845,3.7,40.0,20.2,1.0,,,,5.6,16.0,10.9,1.5,6.1,4.0,0.29
Park de Oeverlanden,1435,2022-06-28,Nieuwemeer,official,52.3349228,4.8191074,nice bike route,0.4215,,,,,,,,4.0,18.2,14.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-06-22,Nieuwemeer,official,52.3349228,4.8191074,Great place ,0.6249,,,,,,,,3.1,18.3,15.4,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-06-14,Nieuwemeer,official,52.3349228,4.8191074,Wild & beautiful.,0.5994,,,,,,,,2.0,15.6,7.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-06-07,Nieuwemeer,official,52.3349228,4.8191074,Nice one,0.4215,,,,,,,,5.2,15.1,9.2,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-05-25,Nieuwemeer,official,52.3349228,4.8191074,"Very nice view, quiet and away from the main road but has free parking nearby. Also has a kids playground and a skate park for older kids. Morming pickin just for two is also great, as you watch planes fly by over the water or walk the trail.",0.9208,,,,,,,,8.0,14.0,5.7,0.3,0.2,4.0,0.29
Park de Oeverlanden,1435,2022-05-18,Nieuwemeer,official,52.3349228,4.8191074,If you want to find yourself in the middle of nowhere this is one is easy to reach close to a city,0.5106,,,,,,,,2.8,18.5,10.1,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-05-16,Nieuwemeer,official,52.3349228,4.8191074,"Beautiful park, free entry, highland cows.  What’s not to love?",0.5903,,,,,,,,5.3,17.6,5.9,0.8,2.7,4.0,0.29
Park de Oeverlanden,1435,2022-05-12,Nieuwemeer,official,52.3349228,4.8191074,Ok ok place,0.5267,,,,,,,,5.8,14.0,14.5,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-05-10,Nieuwemeer,official,52.3349228,4.8191074,Lovely large recreation area for all tastes,0.5859,3.8,40.0,17.9,1.0,,,,6.3,16.5,1.5,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-05-04,Nieuwemeer,official,52.3349228,4.8191074,Nice and shy,0.2023,,,,,,,,2.0,10.1,11.8,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-04-22,Nieuwemeer,official,52.3349228,4.8191074,"Lovely place to relax by the water, watch the birds (swans, moorhens, green-necked ducks, etc.) and highland cows. Wooded park, pleasant to cycle around.",0.875,,,,,,,,6.9,13.6,9.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-04-12,Nieuwemeer,official,52.3349228,4.8191074,Nice forest park.,0.4215,,,,,,,,4.5,14.0,8.2,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-04-06,Nieuwemeer,official,52.3349228,4.8191074,Raining nobody,0.0,,,,,,,,10.9,10.2,0.1,2.5,1.3,4.0,0.29
Park de Oeverlanden,1435,2022-04-05,Nieuwemeer,official,52.3349228,4.8191074,big nice park,0.4215,10.9,82.0,8.2,0.6,,,,7.2,10.0,0.0,2.6,0.7,4.0,0.29
Park de Oeverlanden,1435,2022-03-28,Nieuwemeer,official,52.3349228,4.8191074,"Calm plce, ideal for walks and to watch water, animals. We met rabbits, 10 different birds, people walking with dogs, ... it's a lake area, possible to swim.",0.6908,,,,,,,,2.8,8.7,7.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-03-27,Nieuwemeer,official,52.3349228,4.8191074,Clean and easily accessible,0.6249,,,,,,,,4.0,9.9,11.3,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-03-20,Nieuwemeer,official,52.3349228,4.8191074,Quiet park at the edge of the city,0.0,,,,,,,,5.5,4.7,2.2,0.2,0.2,4.0,0.29
Park de Oeverlanden,1435,2022-03-16,Nieuwemeer,official,52.3349228,4.8191074,"Beautiful location, we like to come here",0.7506,,,,,,,,5.8,9.8,5.4,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-03-13,Nieuwemeer,official,52.3349228,4.8191074,Super nice place to go biking. I couldn’t find any place close to buy something else than a café or soda.,0.7717,,,,,,,,5.5,12.1,7.9,0.0,-0.1,4.0,0.29
Park de Oeverlanden,1435,2022-03-12,Nieuwemeer,official,52.3349228,4.8191074,After a walk through the city it's great to come across a park beside such a wide expanse of open water.,0.6249,,,,,,,,5.7,11.0,4.9,0.8,0.1,4.0,0.29
Park de Oeverlanden,1435,2022-03-03,Nieuwemeer,official,52.3349228,4.8191074,It was great,0.6249,,,,,,,,4.3,5.6,10.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-02-26,Nieuwemeer,official,52.3349228,4.8191074,Nice view of the lake from here with amsterdamse bos at the other side. Its a quiet place to walk or cycle. People bring their dogs. Its a great place to see the sunset,0.7845,,,,,,,,3.0,3.6,9.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-02-26,Nieuwemeer,official,52.3349228,4.8191074,Nice park,0.4215,,,,,,,,3.0,3.6,9.9,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-02-19,Nieuwemeer,official,52.3349228,4.8191074,"it's a beautiful park, yesterday the storm damaged a lot of trees..",0.25,,,,,,,,11.5,6.1,3.8,4.2,13.1,4.0,0.29
Park de Oeverlanden,1435,2022-01-18,Nieuwemeer,official,52.3349228,4.8191074,Busy 24h gay cruising spot. Lots of mosquitoes in summer though.,0.0,,,,,,,,2.2,3.1,0.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-01-13,Nieuwemeer,official,52.3349228,4.8191074,Super cool,0.7351,,,,,,,,4.1,5.6,1.0,0.0,0.0,4.0,0.29
Park de Oeverlanden,1435,2022-01-05,Nieuwemeer,official,52.3349228,4.8191074,Wonderful environment,0.5719,5.2,43.0,7.2,1.0,,,,8.8,5.5,1.5,4.5,3.5,4.0,0.29
Park de Oeverlanden,1435,2021-12-03,Nieuwemeer,official,52.3349228,4.8191074,Nice cruise spot,0.4215,,,,,,,,7.1,3.9,0.0,1.0,0.3,4.0,0.29
