Location,Location_Unique,Status,Reviewer,Rating,Relative time,Scraping time,Review
Gaasperplas strand,Gaasperplas,official,Petra Wurzel,4 stars,a year ago,"2023-11-13,00:11:07",Mit dem Rad gut zu umfahren. Der Strand dürfte gepflegter sein.
Gaasperplas strand,Gaasperplas,official,Gerard Biesot,5 stars,a year ago,"2023-11-13,00:11:07","Wat wen verademing onder de ""rook"" v d stad"
Gaasperplas strand,Gaasperplas,official,Ramon van der Werf,4 stars,a year ago,"2023-11-13,00:11:07",NA
Gaasperplas strand,Gaasperplas,official,Jürgen Klaus,5 stars,a year ago,"2023-11-13,00:11:07",Schön und Ruhi
Gaasperplas strand,Gaasperplas,official,Rūta Griniūtė,5 stars,a year ago,"2023-11-13,00:11:07",Beautiful place for walks 💕 …
Gaasperplas strand,Gaasperplas,official,Daphne van der Woude,5 stars,a year ago,"2023-11-13,00:11:07",Lovely place to come relax by the water. Lots of things to do for kids and for adults to get some sunshine. Definitely a good place to go to on a sunny day.
Gaasperplas strand,Gaasperplas,official,Jelena Jsp,4 stars,a year ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Clara Favero,4 stars,a year ago,"2023-11-13,00:11:08","Noce one especially in summer. Small, best for children"
Gaasperplas strand,Gaasperplas,official,Sick MoFro,4 stars,2 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Omri Raviv,5 stars,2 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Mar H.,5 stars,2 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Lyd B,5 stars,2 years ago,"2023-11-13,00:11:08",Gewoon heerlijk en natuurlijk
Gaasperplas strand,Gaasperplas,official,Basem Alali,5 stars,2 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Krystian Dedyk,5 stars,2 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Gourav Sinha,4 stars,2 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Sara Silva,5 stars,2 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Vincent Van Hussen,4 stars,2 years ago,"2023-11-13,00:11:08",Gezellig!!!!!
Gaasperplas strand,Gaasperplas,official,Māris Stepānovs,5 stars,3 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Caitlin Van Toor,3 stars,3 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Nicole L.,5 stars,3 years ago,"2023-11-13,00:11:08",Super schöner Strand
Gaasperplas strand,Gaasperplas,official,Mama Miaa,5 stars,3 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Mr. Schutt,5 stars,3 years ago,"2023-11-13,00:11:08","Super mooi &  mega groot natuurgebied!
Zwemmen spelen strand ligweide speeltuin glijbaan BBQ feest
Echt de moeite waard om een x naar toe te gaan,met het hele gezin een dagje uit"
Gaasperplas strand,Gaasperplas,official,Giusy Cattogno,5 stars,3 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Jan Herke,5 stars,3 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Tibor van den Brink,5 stars,4 years ago,"2023-11-13,00:11:08",NA
Gaasperplas strand,Gaasperplas,official,Tom Wilke,5 stars,5 years ago,"2023-11-13,00:11:08","I enjoy swimming here, the water is clean and has space in nature"
Gaasperplas strand,Gaasperplas,official,Gilian van Neck,4 stars,6 years ago,"2023-11-13,00:11:08","Heel leuk strand, maar jammer dat je er vanaf 1 april t/m 1 oktober niet met de honden mag komen!!"
Gaasperplas strand,Gaasperplas,official,Sheila S,4 stars,6 years ago,"2023-11-13,00:11:08",NA
Playground Gaasperplaspark,Gaasperplas,official,supi karo,5 stars,5 months ago,"2023-11-13,00:11:30","nice for a bbq, to play with kids or just sit and enjoy :)"
Playground Gaasperplaspark,Gaasperplas,official,MR DON,5 stars,7 months ago,"2023-11-13,00:11:30","Goedenavond, het was een dag. Nee, het was geen dag. Het was veel mooier. Onuitsprekelijke uitzichten. Het is voor rust en kalmte in een schilderachtige natuur. Alles is mooi. Het is ook geschikt voor kinderen. Barbecue en spelen met alle spellen is geweldig. Dank je.🌹🌹🌹🌹🌹🌹👌👍🇳🇱🇳🇱🇳🇱 …"
Playground Gaasperplaspark,Gaasperplas,official,Marcel,5 stars,a year ago,"2023-11-13,00:11:30",NA
Playground Gaasperplaspark,Gaasperplas,official,Ja Ri,5 stars,a year ago,"2023-11-13,00:11:30",schön angelegter Park für alt und jung und insbesondere für die morgendliche Hunderunde
Playground Gaasperplaspark,Gaasperplas,official,Fa R,3 stars,a year ago,"2023-11-13,00:11:30",NA
Playground Gaasperplaspark,Gaasperplas,official,Elmer,5 stars,a year ago,"2023-11-13,00:11:30",Vette speeltuin! Lekker in het ondiepe water spelen voor kids!
Playground Gaasperplaspark,Gaasperplas,official,Halima Sissoko,5 stars,2 years ago,"2023-11-13,00:11:30",NA
Playground Gaasperplaspark,Gaasperplas,official,tadmur m,5 stars,2 years ago,"2023-11-13,00:11:30",Groet en schoon
Playground Gaasperplaspark,Gaasperplas,official,Pandora Visser,4 stars,3 years ago,"2023-11-13,00:11:31",NA
Playground Gaasperplaspark,Gaasperplas,official,Miroslava Zolichová,5 stars,4 years ago,"2023-11-13,00:11:31","Mooie speeltoestellen, schoner dan andere speeltuinen, veel dingen te doen behalve zwemmen."
Playground Gaasperplaspark,Gaasperplas,official,Nosa Alseh,5 stars,4 years ago,"2023-11-13,00:11:31",NA
Playground Gaasperplaspark,Gaasperplas,official,Salem Abbas,4 stars,4 years ago,"2023-11-13,00:11:31",NA
Playground Gaasperplaspark,Gaasperplas,official,Robert Tomohamat,5 stars,5 years ago,"2023-11-13,00:11:31",Nice playground. The kids loved it here.
Waterspeelplaats Gaasperpark,Gaasperplas,official,e e,1 star,2 months ago,"2023-11-13,00:11:52",Jammer genoeg wordt er niet meer veel aandacht besteed aan Gaasperplas. Het plas wordt niet meer schoongemaakt als vroeger. Waardoor het vies blijft en de kinderen helemaal niet meer enigszins erin kunnen spelen.
Waterspeelplaats Gaasperpark,Gaasperplas,official,Eefke Zeilstra,4 stars,4 months ago,"2023-11-13,00:11:52","Heerlijke middag vermaakt met de kinderen. Water was schoon (wel plantjes maar die zorgen ook dat het schoon is natuurlijk). Zand was leuk, speeltoestel stond te veel in de zon, was bij 30gr warm om te gebruiken.
Toiletten heb ik niet gebruikt, zijn er wel, toiletpapier zelf meenemen heb gehoord.
Bezoekers allemaal familiemensen, muziekje mee, bbq aan, goede sfeer en geen overlast, alles kon prima naast elkaar."
Waterspeelplaats Gaasperpark,Gaasperplas,official,ohod ahmed,5 stars,5 months ago,"2023-11-13,00:11:52",Een mooie ruime tuin met de meeste voorzieningen en je kunt er barbecueën
Waterspeelplaats Gaasperpark,Gaasperplas,official,Marcel,5 stars,a year ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,Dorothea Mulder,5 stars,a year ago,"2023-11-13,00:11:52","Waterspeelplaats, kabelbaan, wc's, watertappunt, speeltoestellen."
Waterspeelplaats Gaasperpark,Gaasperplas,official,Joline Keijzer,5 stars,2 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,Esther Pepping,5 stars,2 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,Lorenzo Valentijn,4 stars,2 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,İkab Zinedarak,4 stars,2 years ago,"2023-11-13,00:11:52",Bu sıcak yaz günlerinde çocukların ve ebeveinlerinin uğrak yeri. Covuklar ve yetişkinler için çok eğlenceli. Bazan şansınıza bir Ermeni cümbüş sanatçısının tınılarınada kulak kabartabilirsiniz.
Waterspeelplaats Gaasperpark,Gaasperplas,official,Madia Zito,5 stars,2 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,Belto Sage,4 stars,3 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,Angela Dekens,5 stars,3 years ago,"2023-11-13,00:11:52",Leuk vooral voor heke kleine kinderen
Waterspeelplaats Gaasperpark,Gaasperplas,official,Alina Pop,5 stars,3 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,Alain Meyer,5 stars,3 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,adem tutucu,5 stars,3 years ago,"2023-11-13,00:11:52",NA
Waterspeelplaats Gaasperpark,Gaasperplas,official,Joanna Semeniuk,5 stars,4 years ago,"2023-11-13,00:11:52",NA
Park de Oeverlanden,Nieuwemeer,official,Shaheen Baig,5 stars,a week ago,"2023-11-13,00:17:51",NA
Park de Oeverlanden,Nieuwemeer,official,Patty Burg,5 stars,4 weeks ago,"2023-11-13,00:17:51",NA
Park de Oeverlanden,Nieuwemeer,official,Frank Verwer,5 stars,4 weeks ago,"2023-11-13,00:17:51",NA
Park de Oeverlanden,Nieuwemeer,official,Freek & Mariëtte Peters,5 stars,a month ago,"2023-11-13,00:17:51",NA
Park de Oeverlanden,Nieuwemeer,official,Nick Sutherland,4 stars,a month ago,"2023-11-13,00:17:51",NA
Park de Oeverlanden,Nieuwemeer,official,aWebsheep,5 stars,a month ago,"2023-11-13,00:17:51","Nice place to relax. Very clear water to swim in. Be aware, it gets very deep when you go further out."
Park de Oeverlanden,Nieuwemeer,official,Mohamad Talal Nanis,5 stars,a month ago,"2023-11-13,00:17:52","Geweldig natuurgebied waar je heerlijk kunt wandelen, fietsen, met het pontje kunt varen naar het Amsterdamse Bos, waterrecreatie, Schotse Hooglanders kunt vinden. Lekker ontspannen. Mooiste stukje van Amsterdam. Goed bereikbaar en Het is zeker een must om te zien en te beleven in de zomermaanden in Amsterdam! Zorg er wel voor dat je insectenspray meeneemt als je erheen gaat, want de muggen zijn schering en inslag in de schaduw en bij zonsondergang."
Park de Oeverlanden,Nieuwemeer,official,Floris Hoogeveen,3 stars,a month ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Lukáš Pospíšil,3 stars,a month ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Hristo Tsanev,5 stars,a month ago,"2023-11-13,00:17:52",It was a great rave party in the nature💃 …
Park de Oeverlanden,Nieuwemeer,official,Nadia Koolmees,4 stars,a month ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Ckaudemar Silvasantos,5 stars,a month ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,ron brauers,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Kassiem,5 stars,2 months ago,"2023-11-13,00:17:52",A nice park to spend some time walking around or simply relaxing and enjoying nature and the wildlife.
Park de Oeverlanden,Nieuwemeer,official,Kees Steeman,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Ongar 88,5 stars,2 months ago,"2023-11-13,00:17:52",Beautiful
Park de Oeverlanden,Nieuwemeer,official,natasja geven,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Sophia Banta,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Ab Mastenbroek,3 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Melissa Baratier,1 star,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Lost Key,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Chris Gadd,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Anne B,5 stars,2 months ago,"2023-11-13,00:17:52","Groot natuurgebied met wandel en fietspaden, diverse strandjes aan het Nieuwe Meer, en een pondje in het weekend naar het Amsterdamse Bos. Er schijnen ook Schotse Hooglanders te zitten maar die zelf nog nooit gezien. In juni zaten er wel veel rupsen!"
Park de Oeverlanden,Nieuwemeer,official,Simon Liao,4 stars,2 months ago,"2023-11-13,00:17:52","First time in a legal cruising park, wow Amsterdam is wild. The place is more fun on a hot sunny day. Each time I could see at least 10 people hang around, busier when the weather is nice. The park is a maze, be aware of the animal feces on the ground."
Park de Oeverlanden,Nieuwemeer,official,Enrico Drovetto,4 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Olaf Baiocco,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Magdalena Bikowska,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Paul sergy hernan Teixeyrha,4 stars,2 months ago,"2023-11-13,00:17:52",Very Nice. In 2016 i went there to picnic 🤗 …
Park de Oeverlanden,Nieuwemeer,official,Catering Amsterdam,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Davis Ardhanarishvara,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Jacek Cwik,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Shayaroundtheworld,5 stars,2 months ago,"2023-11-13,00:17:52",Beautiful park with great views all around very clean i must admit ... People are really friendly and welcoming with visit again soon from the uk .
Park de Oeverlanden,Nieuwemeer,official,Frits Tang,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Julián García Tuñón,5 stars,2 months ago,"2023-11-13,00:17:52",NA
Park de Oeverlanden,Nieuwemeer,official,Sandra Alderden,5 stars,2 months ago,"2023-11-13,00:17:52",Heerlijke plek op de vroege ochtend
Park de Oeverlanden,Nieuwemeer,official,Geraldine Blahák,4 stars,3 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Alejandro Mendez Marin,5 stars,3 months ago,"2023-11-13,00:17:53","Súper agradable el ambiente, hay varias “playas” en el lago, estupendo para refrescarse (bajo el riesgo de cada quien eso sí). Gente en el pasto descansando pero atentos, hay garrapatas. Ví dos garrapatitas chiquitas en sitios diferentes y nada, te provoca salir corriendo 😆"
Park de Oeverlanden,Nieuwemeer,official,Andrea Papotti,5 stars,3 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,glimmerman939,5 stars,3 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,M Jansen,5 stars,3 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Eugene Liauw,5 stars,3 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Hans Selman,5 stars,3 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,M.P. Sealtiel,5 stars,4 months ago,"2023-11-13,00:17:53",Ik kom hier al zo een jaar of 40 heerlijk plekje
Park de Oeverlanden,Nieuwemeer,official,jan overheem,5 stars,4 months ago,"2023-11-13,00:17:53","A great place to relax, swim, drink some beers and do some sketch comedy with your friends."
Park de Oeverlanden,Nieuwemeer,official,Michel Korterik,3 stars,4 months ago,"2023-11-13,00:17:53","Zwemplezier kleine kinderen top.
Cafe ligging top jammer van chagrijnige uitbater."
Park de Oeverlanden,Nieuwemeer,official,Robin Jordaan,5 stars,4 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Antoine May,5 stars,4 months ago,"2023-11-13,00:17:53",Was erg mooi weer en effe fijn om effe te zonnen in de natuur
Park de Oeverlanden,Nieuwemeer,official,Doug Sandstrom,5 stars,4 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Victor Anghelinici,5 stars,4 months ago,"2023-11-13,00:17:53",Ok
Park de Oeverlanden,Nieuwemeer,official,Peter Dullemeijer,2 stars,4 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Johan Wijnands,5 stars,4 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Aaron T. Howard,5 stars,4 months ago,"2023-11-13,00:17:53",🤩🌶afterhours🌶 🤩 …
Park de Oeverlanden,Nieuwemeer,official,Bart In the Cloud,4 stars,4 months ago,"2023-11-13,00:17:53",Nog één van de weinige ruige parken rond de stad. Wel jammer dat de hooglanders al het riet langs de oevers weg eten net als het jonge struikgewas.
Park de Oeverlanden,Nieuwemeer,official,Ricardo Costa,4 stars,4 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Matthew Peter,4 stars,4 months ago,"2023-11-13,00:17:53","Het is zeker een must om te zien en te beleven in de zomermaanden in Amsterdam! Zorg er wel voor dat je insectenspray meeneemt als je erheen gaat, want de muggen zijn schering en inslag in de schaduw en bij zonsondergang.

It is definitely a must see and experience in the summer months in Amsterdam! Just be sure to take insect repellent when going there, the mosquitoes are rife in the shadows and at sunset"
Park de Oeverlanden,Nieuwemeer,official,Alex Labro,5 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Alessandra Araujo,5 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Billy Terzis,5 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Jacco Verbrugge,4 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Maria,5 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Ketan Jain,5 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Rishabh Goyal,5 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,Sören Van Beek,5 stars,5 months ago,"2023-11-13,00:17:53",NA
Park de Oeverlanden,Nieuwemeer,official,d-tox,5 stars,5 months ago,"2023-11-13,00:17:54","Please don’t complain about the cruising part of this park, that’s the only place we got in a wide area in this city for love 💕 …"
Park de Oeverlanden,Nieuwemeer,official,A Virtual Duck,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Ed Kuyper,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Rajoo Raj,4 stars,5 months ago,"2023-11-13,00:17:54",Good garden 👍 …
Park de Oeverlanden,Nieuwemeer,official,Konstantin Shootikoff,1 star,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Kaline Amaral,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Sameer Kulkarni,4 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Сергей Мелашенко,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,wedg chang,4 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Lidia Dascalescu,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Darijan Dacho,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Tony Familia,5 stars,5 months ago,"2023-11-13,00:17:54",One of my favorite places to sunbath
Park de Oeverlanden,Nieuwemeer,official,Arina Kuznetsova,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Lies Vos,5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Tobias Camp,4 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Simo Sabba,4 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Erik Boeijing (Sno0zerlive),5 stars,5 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Piet Brama,5 stars,6 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Jennifer Negenman,4 stars,6 months ago,"2023-11-13,00:17:54",NA
Park de Oeverlanden,Nieuwemeer,official,Victor Capaţina,5 stars,6 months ago,"2023-11-13,00:17:54",NA
